id,statuses_count,followers_count,friends_count,favourites_count,listed_count,lang,updated,ratio,result
389652102,752,43,190,19,0,en,14-02-15 10:54,4.418604651,TRUE_account
389715862,549,63,157,43,1,it,14-02-15 10:54,2.492063492,TRUE_account
390428793,4212,130,75,153,0,it,14-02-15 10:54,0.576923077,TRUE_account
390730174,7,4,29,0,0,it,14-02-15 10:54,7.25,TRUE_account
390759955,3806,198,126,528,6,it,14-02-15 10:54,0.636363636,TRUE_account
390972554,1292,38,101,498,0,it,14-02-15 10:54,2.657894737,TRUE_account
391362651,140,13,31,1,0,it,14-02-15 10:54,2.384615385,TRUE_account
391526633,497,56,242,44,0,it,14-02-15 10:54,4.321428571,TRUE_account
391572279,88,20,94,1,0,it,14-02-15 10:54,4.7,TRUE_account
391614396,7,6,54,1,0,it,14-02-15 10:54,9,TRUE_account
391924068,926,57,266,139,1,it,14-02-15 10:54,4.666666667,TRUE_account
392210280,1781,55,256,911,0,it,14-02-15 10:54,4.654545455,TRUE_account
392247237,133,25,131,1,0,it,14-02-15 10:54,5.24,TRUE_account
392676979,1112,130,140,11,1,it,14-02-15 10:54,1.076923077,TRUE_account
393628023,1945,75,384,14,0,it,14-02-15 10:54,5.12,TRUE_account
393980520,120,119,147,1,0,it,14-02-15 10:54,1.235294118,TRUE_account
394004577,3029,200,229,1787,1,it,14-02-15 10:54,1.145,TRUE_account
394007331,956,23,212,7,0,it,14-02-15 10:54,9.217391304,TRUE_account
394217175,205,61,143,11,0,it,14-02-15 10:54,2.344262295,TRUE_account
394233142,4333,320,384,1031,6,it,14-02-15 10:54,1.2,TRUE_account
394628127,629,105,357,5,0,it,14-02-15 10:54,3.4,TRUE_account
394726610,3551,45,29,27,2,it,14-02-15 10:54,0.644444444,TRUE_account
394814291,4557,423,757,43,2,it,14-02-15 10:54,1.789598109,TRUE_account
395014721,651,129,278,56,0,it,14-02-15 10:54,2.15503876,TRUE_account
396173375,1183,7,87,21,0,it,14-02-15 10:54,12.42857143,TRUE_account
396462550,648,53,236,11,0,it,14-02-15 10:54,4.452830189,TRUE_account
396515695,708,93,308,11,0,it,14-02-15 10:54,3.311827957,TRUE_account
396618509,263,79,286,11,1,it,14-02-15 10:54,3.620253165,TRUE_account
396625283,680,73,222,128,0,it,14-02-15 10:54,3.04109589,TRUE_account
396796142,250,17,242,0,0,en,14-02-15 10:54,14.23529412,TRUE_account
396898731,4245,264,731,419,0,it,14-02-15 10:54,2.768939394,TRUE_account
396900261,16601,211,172,806,0,it,14-02-15 10:54,0.815165877,TRUE_account
397320325,3044,213,623,380,3,it,14-02-15 10:54,2.924882629,TRUE_account
397324373,1552,144,302,1227,0,it,14-02-15 10:54,2.097222222,TRUE_account
397534181,506,106,168,6,0,it,14-02-15 10:54,1.58490566,TRUE_account
397629967,245,20,194,2,0,it,14-02-15 10:54,9.7,TRUE_account
398090733,246,14,141,0,0,it,14-02-15 10:54,10.07142857,TRUE_account
398442529,119,20,88,0,0,it,14-02-15 10:54,4.4,TRUE_account
399484359,21,67,232,0,0,it,14-02-15 10:54,3.462686567,TRUE_account
399572723,128,126,139,8366,0,it,14-02-15 10:54,1.103174603,TRUE_account
400300086,1313,298,302,111,1,it,14-02-15 10:54,1.013422819,TRUE_account
400546232,335,33,134,50,0,it,14-02-15 10:54,4.060606061,TRUE_account
400748069,996,67,81,45,1,it,14-02-15 10:54,1.208955224,TRUE_account
401423776,744,118,204,9,5,en,14-02-15 10:54,1.728813559,TRUE_account
401502696,23682,419,722,17995,4,it,14-02-15 10:54,1.723150358,TRUE_account
402866477,1575,148,284,389,2,it,14-02-15 10:54,1.918918919,TRUE_account
402955893,122,62,93,1,1,en,14-02-15 10:54,1.5,TRUE_account
402979897,134,32,126,32,2,it,14-02-15 10:54,3.9375,TRUE_account
403461794,210,73,93,0,0,it,14-02-15 10:54,1.273972603,TRUE_account
403766373,4388,96,114,53,2,it,14-02-15 10:54,1.1875,TRUE_account
404069171,1451,183,495,8,0,it,14-02-15 10:54,2.704918033,TRUE_account
404987270,1012,92,220,12,1,it,14-02-15 10:54,2.391304348,TRUE_account
405035087,3177,138,158,51,0,it,14-02-15 10:54,1.144927536,TRUE_account
405140479,143,75,86,50,1,it,14-02-15 10:54,1.146666667,TRUE_account
405418046,10272,333,349,13,5,it,14-02-15 10:54,1.048048048,TRUE_account
405574548,3506,389,909,79,3,it,14-02-15 10:54,2.336760925,TRUE_account
406165467,1087,184,475,19,0,it,14-02-15 10:54,2.581521739,TRUE_account
406162937,6357,215,681,1356,3,it,14-02-15 10:54,3.16744186,TRUE_account
406907214,6464,2352,469,251,80,it,14-02-15 10:54,0.199404762,TRUE_account
406962616,2200,80,259,2,0,it,14-02-15 10:54,3.2375,TRUE_account
407024811,479,62,127,19,0,it,14-02-15 10:54,2.048387097,TRUE_account
407101499,4385,751,1474,784,4,it,14-02-15 10:54,1.962716378,TRUE_account
407689676,1378,187,172,16,3,it,14-02-15 10:54,0.919786096,TRUE_account
407844335,319,66,241,0,0,it,14-02-15 10:54,3.651515152,TRUE_account
407964674,754,19,82,26,0,it,14-02-15 10:54,4.315789474,TRUE_account
408087080,259,145,159,1,0,it,14-02-15 10:54,1.096551724,TRUE_account
408348854,740,64,318,6,4,it,14-02-15 10:54,4.96875,TRUE_account
408466988,360,46,86,2,0,it,14-02-15 10:54,1.869565217,TRUE_account
409118790,359,83,111,0,0,it,14-02-15 10:54,1.337349398,TRUE_account
410044683,3062,583,997,163,1,it,14-02-15 10:54,1.710120069,TRUE_account
410719897,751,45,89,2,0,it,14-02-15 10:54,1.977777778,TRUE_account
410941537,9802,349,337,896,2,it,14-02-15 10:54,0.965616046,TRUE_account
411386883,176,27,148,5,0,en,14-02-15 10:54,5.481481481,TRUE_account
411410885,612,131,85,1,0,it,14-02-15 10:54,0.648854962,TRUE_account
412112516,5165,425,1320,437,2,it,14-02-15 10:54,3.105882353,TRUE_account
412145728,276,129,325,55,0,it,14-02-15 10:54,2.519379845,TRUE_account
412240393,1127,129,509,7,0,it,14-02-15 10:54,3.945736434,TRUE_account
412325725,220,26,58,9,0,it,14-02-15 10:54,2.230769231,TRUE_account
412601262,1027,94,195,34,0,it,14-02-15 10:54,2.074468085,TRUE_account
413233876,2994,44,169,78,1,it,14-02-15 10:54,3.840909091,TRUE_account
413255529,2691,192,195,1208,1,en,14-02-15 10:54,1.015625,TRUE_account
413269532,1748,110,240,253,1,it,14-02-15 10:54,2.181818182,TRUE_account
413296140,2460,358,1504,10,3,it,14-02-15 10:54,4.201117318,TRUE_account
413332388,16961,358,265,2626,1,it,14-02-15 10:54,0.740223464,TRUE_account
413917055,2119,310,351,276,3,it,14-02-15 10:54,1.132258065,TRUE_account
414966228,4504,161,403,163,1,it,14-02-15 10:54,2.50310559,TRUE_account
415021649,359,28,150,1,0,en,14-02-15 10:54,5.357142857,TRUE_account
415063303,590,57,197,2,1,it,14-02-15 10:54,3.456140351,TRUE_account
415073613,14170,1402,1042,2863,33,it,14-02-15 10:54,0.743223966,TRUE_account
415630833,312,76,275,4,1,it,14-02-15 10:54,3.618421053,TRUE_account
415900150,922,87,302,26,1,it,14-02-15 10:54,3.471264368,TRUE_account
416157197,9665,730,1059,122,9,it,14-02-15 10:54,1.450684932,TRUE_account
416194495,19361,474,389,14497,13,it,14-02-15 10:54,0.820675105,TRUE_account
416351352,8694,349,507,15,1,it,14-02-15 10:54,1.452722063,TRUE_account
416502198,393,53,356,31,0,it,14-02-15 10:54,6.716981132,TRUE_account
417190929,1425,145,213,3622,0,it,14-02-15 10:54,1.468965517,TRUE_account
417280214,1178,173,114,2,16,en,14-02-15 10:54,0.658959538,TRUE_account
417735070,1010,182,300,205,0,it,14-02-15 10:54,1.648351648,TRUE_account
417770099,347,49,287,10,0,it,14-02-15 10:54,5.857142857,TRUE_account
417807946,17,22,59,2,0,it,14-02-15 10:54,2.681818182,TRUE_account
417833332,163,59,128,8,0,it,14-02-15 10:54,2.169491525,TRUE_account
418024172,430,64,133,191,1,it,14-02-15 10:54,2.078125,TRUE_account
418046391,229,22,107,1,0,it,14-02-15 10:54,4.863636364,TRUE_account
418140622,1069,137,150,48,2,it,14-02-15 10:54,1.094890511,TRUE_account
418153325,1048,27,94,17,0,it,14-02-15 10:54,3.481481481,TRUE_account
418247241,128,65,141,0,1,it,14-02-15 10:54,2.169230769,TRUE_account
418584043,219,45,133,0,0,it,14-02-15 10:54,2.955555556,TRUE_account
418641071,55,50,192,1,0,it,14-02-15 10:54,3.84,TRUE_account
418762910,1013,49,185,15,0,it,14-02-15 10:54,3.775510204,TRUE_account
418986680,67,11,58,8,0,en,14-02-15 10:54,5.272727273,TRUE_account
419519797,121,43,164,9,0,it,14-02-15 10:54,3.813953488,TRUE_account
419617449,13716,1302,995,1527,5,it,14-02-15 10:54,0.764208909,TRUE_account
419617600,1697,104,300,21,1,it,14-02-15 10:54,2.884615385,TRUE_account
419672622,1117,45,141,9,0,it,14-02-15 10:54,3.133333333,TRUE_account
420253558,199,32,29,2,1,it,14-02-15 10:54,0.90625,TRUE_account
420995289,15324,301,2001,15749,1,it,14-02-15 10:54,6.647840532,TRUE_account
421002902,3839,459,486,252,0,it,14-02-15 10:54,1.058823529,TRUE_account
421346603,859,39,218,1,0,it,14-02-15 10:54,5.58974359,TRUE_account
421847529,467,95,299,326,1,it,14-02-15 10:54,3.147368421,TRUE_account
422807985,1138,33,99,27,0,it,14-02-15 10:54,3,TRUE_account
422830732,35,12,67,2,0,it,14-02-15 10:54,5.583333333,TRUE_account
423021992,2571,228,513,126,2,it,14-02-15 10:54,2.25,TRUE_account
423613846,7739,321,305,61,2,it,14-02-15 10:54,0.950155763,TRUE_account
424265380,6662,141,222,134,1,it,14-02-15 10:54,1.574468085,TRUE_account
424273053,1503,31,28,7,0,it,14-02-15 10:54,0.903225806,TRUE_account
425223279,4840,290,343,58,2,en,14-02-15 10:54,1.182758621,TRUE_account
425263052,39107,2925,2744,9395,20,it,14-02-15 10:54,0.938119658,TRUE_account
425380217,9425,30425,162,157,135,it,14-02-15 10:54,0.005324569,TRUE_account
425759519,409,24,65,167,0,it,14-02-15 10:54,2.708333333,TRUE_account
425840466,7760,768,336,1304,18,it,14-02-15 10:54,0.4375,TRUE_account
425908255,110,56,245,0,0,it,14-02-15 10:54,4.375,TRUE_account
426044579,2854,362,342,307,4,it,14-02-15 10:54,0.944751381,TRUE_account
426178907,5703,325,474,119,1,it,14-02-15 10:54,1.458461538,TRUE_account
426531620,54,35,120,7,0,it,14-02-15 10:54,3.428571429,TRUE_account
427676471,239,732,1970,0,7,it,14-02-15 10:54,2.691256831,TRUE_account
427674701,559,108,571,263,0,it,14-02-15 10:54,5.287037037,TRUE_account
428117425,1236,437,1328,3049,0,it,14-02-15 10:54,3.038901602,TRUE_account
428202366,87,19,46,66,0,it,14-02-15 10:54,2.421052632,TRUE_account
428261162,2085,341,454,289,0,it,14-02-15 10:54,1.331378299,TRUE_account
428263137,6124,656,241,939,1,it,14-02-15 10:54,0.367378049,TRUE_account
428384851,141,78,170,17,1,it,14-02-15 10:54,2.179487179,TRUE_account
428904234,1479,13,25,47,0,it,14-02-15 10:54,1.923076923,TRUE_account
428981185,921,139,190,99,0,it,14-02-15 10:54,1.366906475,TRUE_account
429262110,63,27,270,3,0,it,14-02-15 10:54,10,TRUE_account
429718007,2036,123,189,2332,1,it,14-02-15 10:54,1.536585366,TRUE_account
429808930,1621,254,562,291,7,it,14-02-15 10:54,2.212598425,TRUE_account
432377556,1549,354,214,1,3,it,14-02-15 10:54,0.604519774,TRUE_account
432624274,254,33,173,53,0,it,14-02-15 10:54,5.242424242,TRUE_account
433162117,19025,346,356,20,10,it,14-02-15 10:54,1.028901734,TRUE_account
433304048,449,41,163,3,1,it,14-02-15 10:54,3.975609756,TRUE_account
433319326,22,78,103,9,1,it,14-02-15 10:54,1.320512821,TRUE_account
433546930,7999,178,404,25,0,it,14-02-15 10:54,2.269662921,TRUE_account
433627975,59,6,76,8,0,it,14-02-15 10:54,12.66666667,TRUE_account
433984610,1157,168,175,14,1,it,14-02-15 10:54,1.041666667,TRUE_account
434460614,1455,33,85,2,0,it,14-02-15 10:54,2.575757576,TRUE_account
434591482,606,46,201,37,0,it,14-02-15 10:54,4.369565217,TRUE_account
434731905,561,39,74,2,1,it,14-02-15 10:54,1.897435897,TRUE_account
434826176,4725,287,803,197,3,it,14-02-15 10:54,2.797909408,TRUE_account
434832805,235,43,182,13,0,it,14-02-15 10:54,4.23255814,TRUE_account
435224000,145,37,206,50,0,it,14-02-15 10:54,5.567567568,TRUE_account
435269515,1013,38,151,34,0,it,14-02-15 10:54,3.973684211,TRUE_account
435327100,78,8,72,2,0,it,14-02-15 10:54,9,TRUE_account
435724709,2277,85,152,7,1,it,14-02-15 10:54,1.788235294,TRUE_account
436612105,511,193,362,12,2,it,14-02-15 10:54,1.875647668,TRUE_account
436807160,918,85,218,149,0,it,14-02-15 10:54,2.564705882,TRUE_account
436961762,819,83,189,40,1,it,14-02-15 10:54,2.277108434,TRUE_account
437007483,797,526,1449,277,4,it,14-02-15 10:54,2.754752852,TRUE_account
437363242,1792,209,284,62,3,it,14-02-15 10:54,1.358851675,TRUE_account
437456557,763,162,266,20,4,it,14-02-15 10:54,1.641975309,TRUE_account
437783167,241,35,130,5,0,it,14-02-15 10:54,3.714285714,TRUE_account
438437579,197,45,89,18,16,it,14-02-15 10:54,1.977777778,TRUE_account
438484498,1229,137,137,35,2,en,14-02-15 10:54,1,TRUE_account
438760662,674,79,222,27,0,it,14-02-15 10:54,2.810126582,TRUE_account
439054192,2269,699,454,50,1,it,14-02-15 10:54,0.649499285,TRUE_account
439062828,1162,962,1999,95,12,it,14-02-15 10:54,2.077962578,TRUE_account
718684188,210,27,64,0,0,it,14-02-15 10:54,2.37037037,TRUE_account
478994018,237,50,108,234,0,it,14-02-15 10:54,2.16,TRUE_account
984297403,1064,223,320,113,1,it,14-02-15 10:54,1.434977578,TRUE_account
551056105,259,65,180,151,0,it,14-02-15 10:54,2.769230769,TRUE_account
439875805,500,187,186,17,1,it,14-02-15 10:54,0.994652406,TRUE_account
479451474,1263,53,128,89,0,it,14-02-15 10:54,2.41509434,TRUE_account
439972535,574,40,147,66,1,it,14-02-15 10:54,3.675,TRUE_account
440184518,748,252,1532,8,0,it,14-02-15 10:54,6.079365079,TRUE_account
479677768,1190,88,198,43,0,it,14-02-15 10:54,2.25,TRUE_account
440311767,478,23,101,566,0,it,14-02-15 10:54,4.391304348,TRUE_account
479725767,3553,155,376,300,0,it,14-02-15 10:54,2.425806452,TRUE_account
722214212,475,17,17,116,0,it,14-02-15 10:54,1,TRUE_account
985509799,9,6,33,0,0,it,14-02-15 10:54,5.5,TRUE_account
551835101,120,20,126,16,0,it,14-02-15 10:54,6.3,TRUE_account
440691931,534,117,153,25,2,it,14-02-15 10:54,1.307692308,TRUE_account
551894180,297,57,150,0,0,it,14-02-15 10:54,2.631578947,TRUE_account
479832822,57,13,93,0,0,it,14-02-15 10:54,7.153846154,TRUE_account
986163288,2716,284,278,1549,6,it,14-02-15 10:54,0.978873239,TRUE_account
440858782,371,48,153,0,1,it,14-02-15 10:54,3.1875,TRUE_account
722825599,1771,29,228,4,0,it,14-02-15 10:54,7.862068966,TRUE_account
480279324,142,9,40,2,0,it,14-02-15 10:54,4.444444444,TRUE_account
552190256,1940,136,182,124,2,it,14-02-15 10:54,1.338235294,TRUE_account
441483457,1095,50,115,39,0,it,14-02-15 10:54,2.3,TRUE_account
986839782,191,109,932,246,0,it,14-02-15 10:54,8.550458716,TRUE_account
552577697,342,51,205,2,0,it,14-02-15 10:54,4.019607843,TRUE_account
552606214,1730,381,821,218,0,it,14-02-15 10:54,2.154855643,TRUE_account
987068240,3027,190,795,176,2,it,14-02-15 10:54,4.184210526,TRUE_account
442075220,1073,87,117,292,1,it,14-02-15 10:54,1.344827586,TRUE_account
725675244,576,209,480,235,0,it,14-02-15 10:54,2.296650718,TRUE_account
480715104,2488,98,148,145,2,it,14-02-15 10:54,1.510204082,TRUE_account
480790768,380,19,30,0,0,it,14-02-15 10:54,1.578947368,TRUE_account
726845964,385,39,286,0,0,it,14-02-15 10:54,7.333333333,TRUE_account
987656269,145,21,85,1,0,it,14-02-15 10:54,4.047619048,TRUE_account
553617306,3797,570,576,306,3,it,14-02-15 10:54,1.010526316,TRUE_account
481632109,26,50,152,5,0,it,14-02-15 10:54,3.04,TRUE_account
481648575,1058,94,257,18,2,it,14-02-15 10:54,2.734042553,TRUE_account
988985683,206,42,105,35,0,it,14-02-15 10:54,2.5,TRUE_account
444833485,622,106,203,63,4,it,14-02-15 10:54,1.91509434,TRUE_account
482086639,460,41,183,16,0,it,14-02-15 10:54,4.463414634,TRUE_account
554309481,5250,397,666,2843,0,it,14-02-15 10:54,1.677581864,TRUE_account
482131412,456,28,127,1,2,it,14-02-15 10:54,4.535714286,TRUE_account
482157356,241,21,137,8,0,it,14-02-15 10:54,6.523809524,TRUE_account
482162835,1189,88,87,48,1,it,14-02-15 10:54,0.988636364,TRUE_account
731429204,565,35,139,2,0,it,14-02-15 10:54,3.971428571,TRUE_account
445345005,3177,94,242,7,1,it,14-02-15 10:54,2.574468085,TRUE_account
482242692,164,24,137,3,0,it,14-02-15 10:54,5.708333333,TRUE_account
989622720,112,12,38,111,0,it,14-02-15 10:54,3.166666667,TRUE_account
989639142,33,28,168,64,0,it,14-02-15 10:54,6,TRUE_account
445761780,2073,180,168,465,1,it,14-02-15 10:54,0.933333333,TRUE_account
446083368,558,111,118,8,0,it,14-02-15 10:54,1.063063063,TRUE_account
446143453,8966,504,570,484,4,it,14-02-15 10:54,1.130952381,TRUE_account
733154665,521,170,455,2,0,it,14-02-15 10:54,2.676470588,TRUE_account
482981498,123,13,129,1,0,it,14-02-15 10:54,9.923076923,TRUE_account
446590484,638,215,318,0,0,it,14-02-15 10:54,1.479069767,TRUE_account
734619301,216,46,47,1,0,it,14-02-15 10:54,1.02173913,TRUE_account
483073065,493,34,99,65,1,it,14-02-15 10:54,2.911764706,TRUE_account
446987691,395,33,97,2,0,it,14-02-15 10:54,2.939393939,TRUE_account
991254878,1424,128,472,285,0,it,14-02-15 10:54,3.6875,TRUE_account
555420716,1178,41,94,17,1,it,14-02-15 10:54,2.292682927,TRUE_account
447241184,5687,390,558,1046,7,it,14-02-15 10:54,1.430769231,TRUE_account
555906816,85,12,28,0,0,it,14-02-15 10:54,2.333333333,TRUE_account
483836463,285,55,221,10,0,it,14-02-15 10:54,4.018181818,TRUE_account
737616414,221,52,353,8,0,it,14-02-15 10:54,6.788461538,TRUE_account
484179231,127,79,381,18,0,it,14-02-15 10:54,4.82278481,TRUE_account
556794851,45,23,65,2,0,it,14-02-15 10:54,2.826086957,TRUE_account
484613799,752,39,113,0,0,it,14-02-15 10:54,2.897435897,TRUE_account
993583230,1308,93,157,706,0,it,14-02-15 10:54,1.688172043,TRUE_account
557215750,27,152,128,0,0,it,14-02-15 10:54,0.842105263,TRUE_account
449219266,1874,69,57,306,1,it,14-02-15 10:54,0.826086957,TRUE_account
485137549,486,57,170,17,2,it,14-02-15 10:54,2.98245614,TRUE_account
743284770,1065,18,34,198,0,it,14-02-15 10:54,1.888888889,TRUE_account
557616612,204,13,41,0,0,it,14-02-15 10:54,3.153846154,TRUE_account
450054622,136,42,210,127,0,it,14-02-15 10:54,5,TRUE_account
744107612,10749,262,259,198,1,it,14-02-15 10:54,0.988549618,TRUE_account
995452020,440,114,69,1334,0,it,14-02-15 10:54,0.605263158,TRUE_account
485686619,148,71,165,1,0,it,14-02-15 10:54,2.323943662,TRUE_account
485713097,437,75,117,47,4,it,14-02-15 10:54,1.56,TRUE_account
450630648,331,1306,1281,46,4,it,14-02-15 10:54,0.98085758,TRUE_account
450747981,827,161,309,452,0,it,14-02-15 10:54,1.919254658,TRUE_account
450891761,1201,103,182,5,0,it,14-02-15 10:54,1.766990291,TRUE_account
486198118,88,16,121,0,0,it,14-02-15 10:54,7.5625,TRUE_account
451033303,6378,1531,1991,0,22,it,14-02-15 10:54,1.300457218,TRUE_account
451370524,10320,1031,1109,1611,4,it,14-02-15 10:54,1.075654704,TRUE_account
451397835,114,144,178,0,1,it,14-02-15 10:54,1.236111111,TRUE_account
486598436,273,99,239,11,0,it,14-02-15 10:54,2.414141414,TRUE_account
558524379,611,172,362,140,4,it,14-02-15 10:54,2.104651163,TRUE_account
451597109,150,10,74,1,0,it,14-02-15 10:54,7.4,TRUE_account
486966473,2370,114,226,388,1,it,14-02-15 10:54,1.98245614,TRUE_account
487416678,2659,1470,162,69,6,it,14-02-15 10:54,0.110204082,TRUE_account
750948720,6765,147,283,1005,0,it,14-02-15 10:54,1.925170068,TRUE_account
452814756,2959,94,189,4,3,it,14-02-15 10:54,2.010638298,TRUE_account
452828946,24901,330,725,13006,2,it,14-02-15 10:54,2.196969697,TRUE_account
453238264,20023,1812,1846,3807,2,it,14-02-15 10:54,1.018763797,TRUE_account
487969309,1683,323,261,1,3,es,14-02-15 10:54,0.808049536,TRUE_account
753397160,810,50,209,95,0,en,14-02-15 10:54,4.18,TRUE_account
560223770,1028,44,81,19,3,it,14-02-15 10:54,1.840909091,TRUE_account
1000486495,19,7,31,42,0,it,14-02-15 10:54,4.428571429,TRUE_account
560271082,433,52,233,36,0,it,14-02-15 10:54,4.480769231,TRUE_account
453885595,1539,205,397,36,1,it,14-02-15 10:54,1.936585366,TRUE_account
488706826,2338,259,824,383,0,it,14-02-15 10:54,3.181467181,TRUE_account
755737819,939,114,162,980,1,it,14-02-15 10:54,1.421052632,TRUE_account
454200724,3608,121,203,40,0,it,14-02-15 10:54,1.67768595,TRUE_account
1001875776,463,56,217,4,0,it,14-02-15 10:54,3.875,TRUE_account
454318003,4447,160,167,3411,1,it,14-02-15 10:54,1.04375,TRUE_account
560657748,279,96,1027,4,0,it,14-02-15 10:54,10.69791667,TRUE_account
454914980,145,10,23,2,1,it,14-02-15 10:54,2.3,TRUE_account
1002533372,59,13,59,0,0,it,14-02-15 10:54,4.538461538,TRUE_account
489345934,895,129,396,222,0,it,14-02-15 10:54,3.069767442,TRUE_account
1003664215,174,34,109,1,0,it,14-02-15 10:54,3.205882353,TRUE_account
455266133,741,295,499,130,0,it,14-02-15 10:54,1.691525424,TRUE_account
455340385,1581,98,1441,540,0,it,14-02-15 10:54,14.70408163,TRUE_account
455651875,2782,66,358,37,0,it,14-02-15 10:54,5.424242424,TRUE_account
455775628,16343,1503,1998,2793,38,it,14-02-15 10:54,1.329341317,TRUE_account
455979285,107,41,237,1,0,it,14-02-15 10:54,5.780487805,TRUE_account
761723172,612,29,142,32,0,it,14-02-15 10:54,4.896551724,TRUE_account
762202957,352,17,244,0,0,it,14-02-15 10:54,14.35294118,TRUE_account
1004883073,1022,227,271,755,1,it,14-02-15 10:54,1.193832599,TRUE_account
562125685,333,21,45,72,0,es,14-02-15 10:54,2.142857143,TRUE_account
562250174,13035,799,728,7127,5,it,14-02-15 10:54,0.911138924,TRUE_account
1006095223,5235,406,495,5739,4,it,14-02-15 10:54,1.219211823,TRUE_account
456823762,249,898,1908,9,1,it,14-02-15 10:54,2.124721604,TRUE_account
490625409,39,31,51,4,0,it,14-02-15 10:54,1.64516129,TRUE_account
765311754,1293,299,435,66,2,it,14-02-15 10:54,1.454849498,TRUE_account
457775543,433,39,72,2,2,it,14-02-15 10:54,1.846153846,TRUE_account
491690867,4061,193,936,1634,0,it,14-02-15 10:54,4.849740933,TRUE_account
492177690,85,3,22,4,0,it,14-02-15 10:54,7.333333333,TRUE_account
564653953,1173,670,1340,63,1,it,14-02-15 10:54,2,TRUE_account
770176435,3411,112,121,628,0,it,14-02-15 10:54,1.080357143,TRUE_account
492501987,456,43,210,6,0,it,14-02-15 10:54,4.88372093,TRUE_account
564963576,166,100,138,1,0,it,14-02-15 10:54,1.38,TRUE_account
459628045,942,126,602,71,2,it,14-02-15 10:54,4.777777778,TRUE_account
459646843,563,100,378,0,0,it,14-02-15 10:54,3.78,TRUE_account
459678083,1010,91,205,133,0,it,14-02-15 10:54,2.252747253,TRUE_account
459680754,1322,144,227,37,2,it,14-02-15 10:54,1.576388889,TRUE_account
1009413198,3103,119,280,89,0,it,14-02-15 10:54,2.352941176,TRUE_account
1010619756,97,58,322,70,0,it,14-02-15 10:54,5.551724138,TRUE_account
566141260,98,38,114,0,0,it,14-02-15 10:54,3,TRUE_account
460985875,479,180,785,69,0,it,14-02-15 10:54,4.361111111,TRUE_account
493847017,801,147,309,85,2,it,14-02-15 10:54,2.102040816,TRUE_account
461010838,3046,67,94,5,2,it,14-02-15 10:54,1.402985075,TRUE_account
566374197,175,29,102,5,0,it,14-02-15 10:54,3.517241379,TRUE_account
493941903,655,32,62,54,0,it,14-02-15 10:54,1.9375,TRUE_account
494006512,1095,45,52,2,0,it,14-02-15 10:54,1.155555556,TRUE_account
1011395167,1014,345,230,1820,4,it,14-02-15 10:54,0.666666667,TRUE_account
461425627,2471,195,659,71,0,it,14-02-15 10:54,3.379487179,TRUE_account
494262961,3627,227,627,253,0,it,14-02-15 10:54,2.762114537,TRUE_account
494266249,1544,61,160,731,0,it,14-02-15 10:54,2.62295082,TRUE_account
567056353,1583,93,228,73,1,it,14-02-15 10:54,2.451612903,TRUE_account
567155716,591,152,188,413,0,it,14-02-15 10:54,1.236842105,TRUE_account
567510788,2168,93,360,757,0,it,14-02-15 10:54,3.870967742,TRUE_account
495045945,1052,171,373,32,1,it,14-02-15 10:54,2.18128655,TRUE_account
495053365,559,181,173,25,2,it,14-02-15 10:54,0.955801105,TRUE_account
495077879,2943,123,148,83,0,it,14-02-15 10:54,1.203252033,TRUE_account
462889040,5091,137,524,148,2,it,14-02-15 10:54,3.824817518,TRUE_account
568453926,2735,88,70,1681,0,it,14-02-15 10:54,0.795454545,TRUE_account
462971394,255,13,167,3,0,it,14-02-15 10:54,12.84615385,TRUE_account
568473793,168,58,253,2,1,it,14-02-15 10:54,4.362068966,TRUE_account
495507361,22,14,27,0,0,it,14-02-15 10:54,1.928571429,TRUE_account
495731957,887,19,51,1,0,it,14-02-15 10:54,2.684210526,TRUE_account
568955495,289,32,112,83,0,it,14-02-15 10:54,3.5,TRUE_account
463246965,606,79,364,12,1,it,14-02-15 10:54,4.607594937,TRUE_account
1014830304,386,107,99,6,1,it,14-02-15 10:54,0.925233645,TRUE_account
496144150,538,98,245,29,0,it,14-02-15 10:54,2.5,TRUE_account
463889910,315,25,31,4,0,it,14-02-15 10:54,1.24,TRUE_account
496295496,729,46,288,463,0,it,14-02-15 10:54,6.260869565,TRUE_account
569879248,575,18,100,4,0,it,14-02-15 10:54,5.555555556,TRUE_account
496588802,7902,281,599,13,6,it,14-02-15 10:54,2.131672598,TRUE_account
1015888195,575,8,43,99,0,it,14-02-15 10:54,5.375,TRUE_account
496968634,1298,81,253,117,1,en,14-02-15 10:54,3.12345679,TRUE_account
464790896,1402,150,179,244,1,it,14-02-15 10:54,1.193333333,TRUE_account
497125259,80,39,63,5,0,en,14-02-15 10:54,1.615384615,TRUE_account
464858061,4359,145,269,646,0,it,14-02-15 10:54,1.855172414,TRUE_account
497258691,80,22,69,21,0,it,14-02-15 10:54,3.136363636,TRUE_account
497302053,1148,92,540,470,0,it,14-02-15 10:54,5.869565217,TRUE_account
465298629,1464,269,992,769,0,it,14-02-15 10:54,3.687732342,TRUE_account
1017813961,665,76,274,907,1,it,14-02-15 10:54,3.605263158,TRUE_account
465431316,1669,74,166,60,1,it,14-02-15 10:54,2.243243243,TRUE_account
465433625,162,76,179,58,0,it,14-02-15 10:54,2.355263158,TRUE_account
571938412,322,72,200,0,0,it,14-02-15 10:54,2.777777778,TRUE_account
